n3zPseYA,2021.08.29,21:41:34,600+0,Normal,0-1,jacobaharris,1609,-5,MetriC_DT,1649,+5
kMFzuJc3,2021.08.29,21:56:49,600+0,Normal,1-0,vaknin,1580,+7,jacobaharris,1604,-6
UjkyOVnE,2021.08.29,22:13:32,600+0,Normal,1-0,jacobaharris,1598,+6,Brayan_el_0006,1603,-6
GzgRSJeQ,2021.08.30,00:08:18,600+0,Normal,0-1,jacobaharris,1604,-6,sonpovic,1621,+7
Gu1aHz6u,2021.08.30,00:27:50,600+0,Normal,1-0,katana1,1617,+6,jacobaharris,1598,-5
igPcfaA4,2021.08.30,00:30:22,600+0,Normal,0-1,jacobaharris,1593,-6,jmhmby,1594,+6
LhIRJF2K,2021.08.30,00:33:43,600+0,Normal,0-1,ElMasMarto,1611,-6,jacobaharris,1587,+7
8cwYzRRB,2021.09.02,23:04:48,600+0,Normal,1-0,lucasnoia,1599,+6,jacobaharris,1599,-6
9SBjBVXk,2021.09.02,23:14:31,600+0,Normal,1-0,jacobaharris,1593,+6,iisabel,1582,-7
XZ1I6CqP,2021.09.02,23:27:29,600+0,Normal,0-1,Girtherobot,1559,-5,jacobaharris,1599,+6
E576p3Vc,2021.09.03,01:41:19,600+0,Normal,0-1,jacobaharris,1605,-6,fabyto,1600,+6
Kbni2nXj,2021.09.03,01:54:16,600+0,Normal,1-0,aravikumar,1601,+9,jacobaharris,1599,-6
bp9k3dV9,2021.09.03,02:03:51,600+0,Normal,0-1,jacobaharris,1593,-6,Sroberto,1568,+6
fBASPXnu,2021.09.06,01:00:59,600+0,Normal,0-1,BobPlayer02,1589,-15,jacobaharris,1587,+6
JU6hvjgT,2021.09.06,01:10:54,600+0,Normal,1-0,enzino63,1553,+6,jacobaharris,1593,-6
OZcUK82v,2021.09.06,01:22:12,600+0,Time forfeit,1-0,jacobaharris,1587,+0,DrOneAndOnly,1109,-2
iDzpatv0,2021.09.06,01:27:16,600+0,Normal,0-1,cheloArg,1321,-2,jacobaharris,1587,+3
eNtOmMdw,2021.09.06,01:32:52,600+0,Normal,0-1,jacobaharris,1590,-5,big_bones,1650,+5
k0lpQYS7,2021.09.06,01:44:30,600+0,Normal,0-1,jacobaharris,1585,-4,genni951,1675,+4
MDUQX7WH,2021.09.07,23:09:49,600+0,Normal,0-1,jkow253,1581,-22,jacobaharris,1581,+6
JM61ssct,2021.09.07,23:21:29,600+0,Normal,0-1,DionCoca,1586,-6,jacobaharris,1587,+6
L9JJ1gmr,2021.09.07,23:34:44,600+0,Time forfeit,1-0,jacobaharris,1593,+5,Unlucky2021,1550,-23
3FKrJ4nu,2021.09.08,00:27:21,600+0,Normal,0-1,jacobaharris,1598,-4,osiasneves,1699,+5
y4fC6Nhp,2021.09.08,00:40:02,600+0,Normal,1-0,Sujeeth,1944,+1,jacobaharris,1594,-1
llTR91M5,2021.09.08,00:51:49,600+0,Normal,0-1,jacobaharris,1593,-1,HugoHD_ClubEco64,2028,+3
9fwyD9h7,2021.09.08,01:04:08,600+0,Normal,0-1,Vispra,1589,-12,jacobaharris,1592,+6
a2i5llAv,2021.09.08,01:17:23,600+0,Normal,1/2-1/2,jacobaharris,1598,+0,mm111,1593,+0
RKHyL3ka,2021.09.08,01:38:00,600+0,Normal,1-0,pkmitra,1818,+3,jacobaharris,1598,-3
XadAIvkt,2021.09.08,22:01:14,600+0,Normal,0-1,jacobaharris,1595,-5,ciojr292,1602,+6
jZRSCjGr,2021.09.08,22:09:07,600+0,Normal,1-0,Davipaz,1612,+6,jacobaharris,1590,-6
Un0wHiUL,2021.09.08,22:19:04,600+0,Normal,0-1,rxbbiemcc,1613,-6,jacobaharris,1584,+7
JDFMXX5P,2021.09.08,22:38:55,600+0,Normal,1-0,jacobaharris,1591,+6,Lossyjames,1616,-7
YGokPRoD,2021.09.09,20:52:50,600+0,Normal,0-1,jacobaharris,1597,+0,Nyameba,2236,+1
aGTThXG9,2021.09.09,21:02:54,600+0,Normal,0-1,sethemis,1859,-22,jacobaharris,1597,+10
WawvqG2Z,2021.09.09,21:09:11,600+0,Normal,0-1,jacobaharris,1607,-2,JIBINWILLS,1861,+4
N3d9VtgX,2021.09.09,21:22:20,600+0,Normal,0-1,ILEGALESilegales88,1334,-2,jacobaharris,1605,+2
xo0aWELl,2021.09.09,21:30:31,600+0,Normal,0-1,jacobaharris,1607,-1,libya3200,2005,+1
rxVeRZHC,2021.09.09,21:42:37,600+0,Normal,1-0,garmaev,2167,+1,jacobaharris,1606,-1
rCzbVN40,2021.09.09,21:55:38,600+0,Time forfeit,1-0,Senior_King,2261,+0,jacobaharris,1605,+0
bmse3OZ3,2021.09.09,22:14:11,600+0,Normal,0-1,jacobaharris,1605,+0,neverplayf6againstus,2211,+1
cMP6hgN4,2021.09.09,22:31:18,600+0,Normal,1-0,jurr,1407,+12,jacobaharris,1605,-9
ye7rNHYd,2021.09.10,01:54:09,600+0,Normal,0-1,jacobaharris,1596,-6,hdb1979,1597,+6
VcI6espH,2021.09.10,02:07:08,600+0,Normal,1-0,thecolorblueee,1634,+6,jacobaharris,1590,-5
oG6gfJXh,2021.09.10,02:23:58,600+0,Normal,0-1,jacobaharris,1585,-5,HCFC,1583,+6
8YI9CiPQ,2021.09.10,02:29:06,600+0,Normal,0-1,jacobaharris,1580,-4,matiaslunatico,1689,+15
SJofwXqi,2021.09.15,14:19:12,600+0,Normal,0-1,dallashoodboss,1591,-6,jacobaharris,1576,+7
eyI9JxJR,2021.09.15,14:36:43,600+0,Normal,0-1,jacobaharris,1583,-7,reneboy16,1571,+7
Gcf1UFAi,2021.09.15,14:44:18,600+0,Normal,0-1,jacobaharris,1576,-6,pawankashyap,1551,+7
z4ZNHcKn,2021.09.15,14:54:54,600+0,Time forfeit,1-0,Kamuhy,1441,+8,jacobaharris,1570,-9
BkuDNWMn,2021.09.15,15:14:01,600+0,Normal,1-0,jacobaharris,1561,+7,JoseDiforce,1591,-6
mMnnOR6A,2021.09.15,15:33:08,600+0,Time forfeit,0-1,VenomSnakeV4,1596,-10,jacobaharris,1568,+7
wMU5bTqJ,2021.09.15,15:55:39,600+0,Normal,0-1,HamedKhatibi,1523,-5,jacobaharris,1575,+6
j4Zy2sKj,2021.09.25,16:54:21,600+0,Normal,1-0,vrej_GR,1594,+5,jacobaharris,1581,-7
oOKJxsCB,2021.09.25,17:08:48,600+0,Normal,0-1,MISHGanL12,1652,-8,jacobaharris,1574,+9
fEGRSKv9,2021.09.25,17:16:13,600+0,Normal,0-1,SamSe53,1273,-1,jacobaharris,1583,+2
nxFKArPh,2021.09.25,17:23:23,600+0,Normal,0-1,jacobaharris,1585,-7,TatendaG97,1555,+7
ZbUPoCcz,2021.09.25,17:41:11,600+0,Normal,1-0,jacobaharris,1578,+5,Tefelo12,1479,-5
IJPka8Dw,2021.09.25,17:56:29,600+0,Time forfeit,0-1,jacobaharris,1583,-7,babouriadh,1583,+6
bagKiV9j,2021.09.25,18:13:14,600+0,Time forfeit,1-0,Koo1355,1568,+6,jacobaharris,1576,-6
W0lAz3rH,2021.09.25,18:29:46,600+0,Normal,1-0,jacobaharris,1570,+4,NILORB97,1420,-28
9RBph5rV,2021.09.25,18:41:32,600+0,Normal,1-0,jacobaharris,1574,+5,jomse,1520,-5
OodH761x,2021.09.25,18:43:06,600+0,Time forfeit,0-1,DOCTORJKL,1549,-5,jacobaharris,1579,+6
L3JLmreK,2021.09.25,18:53:07,600+0,Normal,0-1,jacobaharris,1585,-6,Dr_Matt,1590,+7
PWub7R11,2021.09.25,18:55:56,600+0,Time forfeit,1-0,mikadommartin,1488,+41,jacobaharris,1579,-7
Za0ak1se,2021.09.25,19:09:45,600+0,Normal,1-0,Regresstomean,1609,+5,jacobaharris,1572,-5
LGzezHGr,2021.09.25,19:20:55,600+0,Normal,0-1,jacobaharris,1567,-5,BrunoHe,1591,+6
ZqQaAgLf,2021.09.25,19:36:47,600+0,Normal,0-1,fbeltranrico,1528,-5,jacobaharris,1562,+5
P26oo3rR,2021.09.25,21:44:58,600+0,Normal,1-0,jacobaharris,1567,+6,Obersocke,1583,-6
Fo5kl5yz,2021.09.25,22:03:00,600+0,Normal,1-0,jacobaharris,1573,+6,mighelon,1529,-5
lor57AuT,2021.09.25,22:06:37,600+0,Normal,1-0,jacobaharris,1579,+6,vaemvaccarella,1582,-6
EdoKdwBB,2021.09.25,22:18:24,600+0,Normal,1-0,Fredrian,1605,+5,jacobaharris,1585,-5
VZaPKpfc,2021.09.25,22:32:51,600+0,Normal,0-1,elpeonmastocho,1530,-5,jacobaharris,1580,+5
sjy9P6EH,2021.09.25,22:41:52,600+0,Time forfeit,0-1,jacobaharris,1585,-6,josearuizadan,1582,+6
VpB6JoXX,2021.09.25,23:00:40,600+0,Normal,1-0,jacobaharris,1579,+7,Jolly-Jumper,1603,-6
ST1FLGjy,2021.09.26,00:47:40,600+0,Normal,1-0,YuniHyuuga,1596,+6,jacobaharris,1586,-6
0OgJUwD1,2021.09.26,01:05:44,600+0,Normal,0-1,DPlagueis,1577,-6,jacobaharris,1580,+6
ORV7Kbg6,2021.09.26,02:11:08,600+0,Time forfeit,1-0,jacobaharris,1586,+6,Carlosdom,1595,-6
MwF5LjvA,2021.09.26,02:32:04,600+0,Normal,0-1,jacobaharris,1592,-5,Vladimi66,1610,+6
fbXEO9c9,2021.09.26,02:47:49,600+0,Normal,1-0,matthewgoh_09,1598,+6,jacobaharris,1587,-6
OxlVud9e,2021.09.26,02:57:09,600+0,Normal,0-1,Anthony_Hans,1554,-5,jacobaharris,1581,+6
ubHnki33,2021.09.27,01:30:05,600+0,Normal,0-1,Bababigtoe,1601,-6,jacobaharris,1587,+6
xnlgyF3V,2021.09.27,01:34:55,600+0,Time forfeit,0-1,jacobaharris,1593,-5,aperezalmunez,1608,+6
Gm9ZKbZ8,2021.09.27,01:50:06,600+0,Normal,1-0,jacobaharris,1588,+6,eminkaynak,1572,-8
GekQBLYy,2021.09.27,01:53:35,600+0,Normal,1-0,Bard_Games,1589,+6,jacobaharris,1594,-6
LaJW5C4a,2021.09.27,02:04:09,600+0,Normal,1-0,jacobaharris,1588,+7,matanglawin23,1665,-7
CFt61S5Q,2021.09.27,02:09:46,600+0,Normal,0-1,Chris_Raton9,1524,-64,jacobaharris,1595,+5
WTDQf95m,2021.09.27,02:27:22,600+0,Normal,0-1,Inkvizitor_Attilla,1593,-6,jacobaharris,1600,+6
SZu4Mre3,2021.09.27,02:36:36,600+0,Normal,1-0,jacobaharris,1606,+6,Tsagadar,1604,-5
MvKOqBQR,2021.09.27,02:53:29,600+0,Time forfeit,0-1,jacobaharris,1612,-6,martinolano,1622,+6
agqV81HV,2021.09.27,03:13:02,600+0,Time forfeit,1-0,Augusto56,1721,+4,jacobaharris,1606,-4
38Fwsb9e,2021.09.28,01:31:17,600+0,Time forfeit,0-1,jacobaharris,1602,-5,ksrinivas,1655,+5
VlZiWGog,2021.09.28,01:48:37,600+0,Time forfeit,1-0,Ajax1984,1580,+6,jacobaharris,1597,-6
59PmDnfa,2021.09.28,02:07:58,600+0,Normal,0-1,Texas777,1585,-6,jacobaharris,1591,+6
grfJSCF1,2021.09.28,02:20:43,600+0,Normal,0-1,jacobaharris,1597,-4,JuanUrrustarazu,1716,+4
NbLsWX1D,2021.09.28,02:34:17,600+0,Normal,1-0,jacobaharris,1593,+7,HardcoreBlack,1597,-6
H3D5MM0K,2021.09.28,02:50:45,600+0,Normal,1-0,lionfish45,1633,+6,jacobaharris,1600,-6
9qC33Hmu,2021.09.28,02:57:54,600+0,Normal,1/2-1/2,dhandhukia,1626,+0,jacobaharris,1594,+1
uzbsWngd,2021.09.28,03:17:12,600+0,Normal,1-0,jacobaharris,1595,+5,duktur,1550,-5
5BxK8wvw,2021.10.01,02:41:19,600+0,Normal,0-1,jacobaharris,1600,-7,chesscomlaghell,1555,+7
bu87mfSA,2021.10.01,02:57:06,600+0,Normal,1-0,Nick_0321,1606,+6,jacobaharris,1593,-5
YxvaVghk,2021.10.01,03:11:37,600+0,Normal,0-1,jacobaharris,1588,-6,ruiv0,1573,+7
R4yZIGdP,2021.10.01,03:27:18,600+0,Normal,1-0,Blakwell,1695,+5,jacobaharris,1582,-4
7pJBXJkC,2021.10.01,03:36:31,600+0,Time forfeit,0-1,Carlito1977,1571,-5,jacobaharris,1578,+6
4IrAf7aI,2021.10.01,03:54:09,600+0,Normal,0-1,jacobaharris,1584,-6,quantum2533,1598,+7
EUuqdHrn,2021.10.01,04:09:35,600+0,Time forfeit,1/2-1/2,jacobaharris,1578,+0,markmords,1567,+1
us7F52uz,2021.10.01,04:26:47,600+0,Normal,1-0,poplimgerer,1570,+25,jacobaharris,1578,-6
ex0dhlyS,2021.10.01,04:40:56,600+0,Normal,0-1,xranix77,1559,-6,jacobaharris,1572,+6
m7lQ4hwL,2021.10.02,14:06:51,600+0,Normal,1-0,jacobaharris,1578,+7,otapotap,1591,-6
xyPLGhka,2021.10.02,14:12:20,600+0,Normal,0-1,melibea1964,1532,-5,jacobaharris,1585,+5
uiuDZtcS,2021.10.02,14:28:38,600+0,Normal,1-0,vlad_plus,1694,+4,jacobaharris,1590,-4
O0SHoTUx,2021.10.02,14:44:51,600+0,Normal,1-0,jacobaharris,1586,+6,Eiyo_GC,1591,-7
xDlGrFHT,2021.10.02,22:56:07,600+0,Normal,1-0,jacobaharris,1592,+7,being-for-it-self,1662,-7
b3pZORE7,2021.10.02,23:14:35,600+0,Normal,1-0,jacobaharris,1599,+5,petje100,1541,-5
HSLauCWW,2021.10.02,23:20:31,600+0,Time forfeit,1-0,Gonalyon21,1631,+5,jacobaharris,1604,-5
338nQfPK,2021.10.02,23:39:56,600+0,Time forfeit,1-0,LongToes,1612,+6,jacobaharris,1599,-5
pSgIkBOt,2021.10.02,23:58:05,600+0,Normal,0-1,jacobaharris,1594,-6,fadergunnar,1580,+8
Y2g201AO,2021.10.03,00:12:03,600+0,Normal,1-0,jacobaharris,1588,+6,lostrep,1582,-5
9dnES9gt,2021.10.19,01:18:24,600+0,Normal,1-0,PJ-tw,1610,+5,jacobaharris,1594,-8
I6AUMd2q,2021.10.19,01:34:44,600+0,Time forfeit,1-0,jacobaharris,1586,+7,akbarnahangi1,1544,-5
jIr63M5T,2021.10.19,01:55:19,600+0,Normal,0-1,JeniferHG,1094,-1,jacobaharris,1593,+1
j2L5IaCi,2021.10.19,02:14:01,600+0,Normal,1-0,friendlyR,1593,+6,jacobaharris,1594,-7
MMD0gfmv,2021.10.19,02:31:01,600+0,Normal,0-1,onerabbit,1621,-6,jacobaharris,1587,+8
rnBeFwst,2021.10.21,15:28:00,600+0,Normal,1-0,pipin136,1595,+6,jacobaharris,1595,-8
KLpO1uRx,2021.10.21,15:35:41,600+0,Normal,0-1,jacobaharris,1587,-8,khaiyichin,1545,+10
8qN6qYSI,2021.10.21,15:52:14,600+0,Time forfeit,1/2-1/2,fknfish,1587,+0,jacobaharris,1579,+0
bK1j0TZU,2021.10.21,16:10:55,600+0,Normal,1-0,jacobaharris,1579,+6,Iristonn,1526,-5
B4bXZbQm,2021.10.21,16:14:04,600+0,Normal,0-1,Iristonn,1521,-5,jacobaharris,1585,+6
x3jh143z,2021.10.21,16:22:24,600+0,Normal,1-0,jacobaharris,1591,+6,Ummorto,1510,-5
aWGOzs6k,2021.10.21,16:35:53,600+0,Time forfeit,0-1,jacobaharris,1597,-6,Meister_shots,1628,+5
cDsIQue9,2021.10.21,16:55:52,600+0,Normal,1-0,Joely_1994,1587,+8,jacobaharris,1591,-7
43689WVH,2021.10.21,17:08:14,600+0,Normal,1-0,jacobaharris,1584,+7,uparsenoob,1600,-6
FhCiqpsk,2021.10.21,17:19:32,600+0,Normal,1-0,Anthony_Hans,1574,+6,jacobaharris,1591,-7
g6avSMVM,2021.10.21,17:24:46,600+0,Normal,1-0,DalsimJungle,1555,+6,jacobaharris,1584,-7
EdJjLsCK,2021.10.21,17:34:42,600+0,Normal,1-0,Tim00n,1559,+6,jacobaharris,1577,-6
5kwKSUJX,2021.10.21,17:43:15,600+0,Normal,1-0,jacobaharris,1571,+7,SZAM,1588,-5
iOzm6aSe,2021.10.22,02:11:00,600+0,Normal,1-0,geniryodan999,1739,+4,jacobaharris,1578,-4
wcHscba1,2021.10.22,02:19:37,600+0,Time forfeit,1-0,jacobaharris,1574,+2,Leopanzo,1295,-2
Kou1aGZj,2021.10.22,02:38:51,600+0,Normal,1/2-1/2,jacobaharris,1576,-2,ChessloverDG,1446,+2
VDOZXR2Q,2021.10.22,02:53:44,600+0,Time forfeit,1-0,ivo94,2505,+0,jacobaharris,1574,+0
tst3Ksu3,2021.10.22,03:09:41,600+0,Normal,1-0,Nobor07,1717,+4,jacobaharris,1574,-4
7Ls4EcEg,2021.10.22,03:24:16,600+0,Normal,1-0,jacobaharris,1570,+12,MakaPatai,2036,-11
9SASlDez,2021.10.22,03:28:38,600+0,Time forfeit,0-1,jacobaharris,1582,-1,Sapinsky,2161,+1
JIdjG6ee,2021.10.22,03:43:52,600+0,Normal,1-0,Richard13,1849,+3,jacobaharris,1581,-2
X4TpepcJ,2021.10.22,21:19:46,600+0,Normal,0-1,jacobaharris,1579,-6,bhy1217,1576,+6
WGUGiGuG,2021.10.22,21:35:54,600+0,Normal,1-0,J0SELU,1625,+5,jacobaharris,1573,-5
qEYFfpjO,2021.10.22,21:52:03,600+0,Normal,0-1,jungschach1,1574,-6,jacobaharris,1568,+6
BRIoE250,2021.10.22,22:01:36,600+0,Normal,1-0,jacobaharris,1574,+6,gibbs8,1556,-6
pGz8nI06,2021.10.22,22:25:26,600+0,Normal,0-1,Anthonyus,1538,-5,jacobaharris,1580,+5
wg8kBG0J,2021.10.22,22:55:17,600+0,Normal,0-1,jacobaharris,1585,-6,BlackPawnVictory,1530,+7
8HiIMzAi,2021.10.22,23:09:19,600+0,Normal,1-0,jacobaharris,1579,+6,MrLopez,1622,-7
gclY5xDg,2021.10.27,01:36:28,600+0,Normal,0-1,MarkRudy,1357,-2,jacobaharris,1585,+3
mPQjZu9Z,2021.10.27,01:41:03,600+0,Normal,1-0,jacobaharris,1588,+4,ysnbhdr,1472,-7
8yYSptLa,2021.10.27,01:52:53,600+0,Normal,1-0,lastolympic2,1587,+6,jacobaharris,1592,-6
j6FCDmYE,2021.10.27,02:04:47,600+0,Normal,0-1,jacobaharris,1586,-3,sudamudaipur,1793,+3
zscTj2w0,2021.10.27,02:22:26,600+0,Normal,1-0,Afraid999,1583,+10,jacobaharris,1583,-6
CRMigthx,2021.10.27,02:35:53,600+0,Normal,1-0,jacobaharris,1577,+5,Jacobluke02,1498,-5
hedmbWvf,2021.10.27,02:44:34,600+0,Normal,1-0,KingOfDeath,1664,+9,jacobaharris,1582,-4
APmVPBrj,2021.10.27,02:50:51,600+0,Normal,0-1,EmmaSusana,1506,-5,jacobaharris,1578,+4
PZKZ9um7,2021.10.27,03:00:19,600+0,Normal,1-0,jacobaharris,1582,+6,mardel24,1548,-5
CHpoKXg7,2021.10.27,03:12:05,600+0,Normal,1-0,Khochbar,1711,+4,jacobaharris,1588,-4
nzc56JNM,2021.10.27,03:27:25,600+0,Normal,0-1,Seb2695,1407,-110,jacobaharris,1584,+2
XLbQ6Dlz,2021.10.27,03:42:24,600+0,Normal,0-1,jacobaharris,1586,-6,swamplobster,1513,+68
tgGYT2Zl,2021.10.27,03:55:57,600+0,Normal,1-0,penalozayque,1562,+50,jacobaharris,1580,-5
9qkUIYZo,2021.10.27,04:12:33,600+0,Normal,1-0,jacobaharris,1575,+6,james63839,1610,-11
Ki3XNK7C,2021.10.27,04:16:18,600+0,Time forfeit,0-1,Rajeev_kk,1588,-6,jacobaharris,1581,+6
BPa3uvPq,2021.10.27,04:23:24,600+0,Normal,1-0,jacobaharris,1587,+5,hmicom,1504,-4
eCGrsXz3,2021.10.27,04:40:14,600+0,Normal,0-1,aymanalmahmud,1698,-8,jacobaharris,1595,+7
dmlTHIxR,2021.10.27,05:00:19,600+0,Normal,1-0,Daa21897,1611,+6,jacobaharris,1602,-6
qv5UNB4t,2021.10.27,05:16:08,600+0,Normal,0-1,dhruvansh4444,780,+0,jacobaharris,1596,+1
j8GTAoIQ,2021.10.27,05:25:51,600+0,Normal,1-0,jacobaharris,1597,+0,Tharun2021,973,+0
RjFZAoIN,2021.10.27,05:33:58,600+0,Normal,1-0,jacobaharris,1597,+5,Dima_Kubin,1537,-11
RZ6TS6nF,2021.10.27,05:43:12,600+0,Normal,1-0,Sheherazade35,1682,+12,jacobaharris,1602,-5
iTru1l2M,2021.10.27,05:47:56,600+0,Normal,0-1,WireDog,1660,-6,jacobaharris,1597,+7
9N0ZHu5B,2021.10.27,05:50:38,600+0,Normal,0-1,jacobaharris,1604,-4,Sheherazade35,1701,+10
YV4Ui4wa,2021.11.06,03:24:40,600+0,Time forfeit,0-1,jacobaharris,1600,-7,itsPrix,1620,+6
EyITZl0M,2021.11.06,03:41:00,600+0,Normal,1-0,jacobaharris,1593,+7,Judunha,1556,-5
GbBgm9rc,2021.11.06,04:00:55,600+0,Normal,1-0,TKshibby,1671,+49,jacobaharris,1600,-5
2K9nahkA,2021.11.06,04:07:24,600+0,Time forfeit,0-1,sgilmore999,1666,-124,jacobaharris,1595,+6
DU7ibdRV,2021.11.06,04:26:00,600+0,Normal,1-0,jacobaharris,1601,+7,NIMHAA,1601,-6
pdVlBLlM,2021.11.06,04:34:38,600+0,Normal,0-1,hexalol,1656,-6,jacobaharris,1608,+8
v4LyNgEP,2021.11.06,04:37:55,600+0,Normal,0-1,eliasvaldezz,1652,-6,jacobaharris,1616,+7
quxSFRUi,2021.11.06,04:50:58,600+0,Normal,1-0,jacobaharris,1623,+7,rob3r,1634,-6
m2tQiny0,2021.11.06,05:00:58,600+0,Normal,1-0,jacobaharris,1630,+6,nivaanchheda,1624,-5
yKsoJlPg,2021.11.06,05:11:08,600+0,Normal,1-0,jacobaharris,1636,+6,Hermel3000,1635,-9
H7Divkdf,2021.11.06,05:28:23,600+0,Normal,1-0,Sanjayphysics95,1644,+5,jacobaharris,1642,-6
kPYeN4FX,2021.11.06,05:39:49,600+0,Normal,1-0,Salnikov_Maxim,1635,+6,jacobaharris,1636,-6
OjTc98Kc,2021.11.06,05:56:50,600+0,Time forfeit,1-0,jacobaharris,1630,+7,Hamadeen,1639,-6
P91oByVu,2021.11.06,06:15:46,600+0,Normal,1-0,gstech10,1610,+6,jacobaharris,1637,-7
QU8aAvLG,2021.11.06,06:31:48,600+0,Normal,1-0,jacobaharris,1630,+7,blMoPKoBKa,1667,-17
OMe1b9bi,2021.11.07,23:19:10,600+0,Normal,1-0,bingomatico,1645,+6,jacobaharris,1637,-6
OSegG1IY,2021.11.07,23:34:37,600+0,Time forfeit,0-1,jacobaharris,1631,-7,nicogeller,1579,+7
1JqaxCaS,2021.11.07,23:54:40,600+0,Time forfeit,1-0,cookiemonster13,1660,+5,jacobaharris,1624,-5
DRmx04jb,2021.11.08,00:17:06,600+0,Normal,1-0,Backtobasics89,1617,+106,jacobaharris,1619,-5
OsNXDLRl,2021.11.08,00:24:46,600+0,Normal,0-1,jacobaharris,1614,-3,Xx_Alejoleon_xX,1500,+341
ywkFujvk,2021.11.08,00:44:33,600+0,Normal,0-1,MontySeelana,1500,-174,jacobaharris,1611,+2
bHQbf6W7,2021.11.08,01:00:47,600+0,Normal,0-1,Eiyo_GC,1624,-6,jacobaharris,1613,+6
LDVAPg4a,2021.11.08,01:17:58,600+0,Normal,0-1,JoeBoma,1524,-6,jacobaharris,1619,+5
fzJOU6z0,2021.11.08,01:28:21,600+0,Normal,0-1,jacobaharris,1624,-5,sivilyslare,1657,+5
fEaqMNJa,2021.11.08,01:34:06,600+0,Normal,1-0,StefanosDeCoco,1479,+8,jacobaharris,1619,-8
HqK4U4Fc,2021.11.08,01:48:25,600+0,Time forfeit,0-1,jacobaharris,1611,-6,Adit_nambiar,1591,+6
qROPwuBU,2021.11.08,21:48:50,600+0,Normal,1/2-1/2,jacobaharris,1605,+1,ramchelo,1687,-2
gKPixkWs,2021.11.08,22:03:19,600+0,Normal,0-1,jacobaharris,1606,-7,wizardpimp69,1517,+7
7DKvl7kz,2021.11.08,22:09:48,600+0,Normal,1-0,Knopyy,1621,+5,jacobaharris,1599,-5
oZ6KTzJp,2021.11.08,22:16:33,600+0,Normal,1-0,jacobaharris,1594,+5,HADDADMAIRESARCELLES,1539,-5
w7f03dJx,2021.11.08,22:24:53,600+0,Normal,0-1,jacobaharris,1599,-6,M_Bayoumi,1620,+5
Zub26ZkO,2021.11.08,22:39:51,600+0,Normal,1-0,schiavetto,1573,+7,jacobaharris,1593,-6
TySn5FHX,2021.11.08,22:47:35,600+0,Normal,1-0,jacobaharris,1587,+6,Lenny99,1605,-6
JYK65zPa,2021.11.20,16:12:38,600+0,Time forfeit,1-0,ahmed_069,1590,+6,jacobaharris,1596,-7
ymkOcafc,2021.11.20,22:18:20,600+0,Normal,0-1,jacobaharris,1589,-8,jesus7,1574,+6
1gt7vL2Y,2021.11.20,22:30:58,600+0,Normal,0-1,jonr117,1591,-6,jacobaharris,1581,+8
DVOBgigj,2021.11.20,22:41:26,600+0,Normal,1-0,Besofski,1601,+14,jacobaharris,1589,-7
0RvYiAOA,2021.11.20,22:54:07,600+0,Normal,1-0,jacobaharris,1582,+7,Muhammed_Elsayed90,1548,-5
VbaLCNE9,2021.11.20,23:03:32,600+0,Normal,0-1,Gr79,1597,-5,jacobaharris,1589,+7
03HqyjH0,2021.11.20,23:19:11,600+0,Normal,1-0,jacobaharris,1596,+6,ChrisCasseroles,1546,-5
BkPQM3JQ,2021.11.20,23:27:15,600+0,Normal,0-1,jacobaharris,1602,-7,nolek1,1607,+12
SlNk0FpT,2021.11.21,00:15:22,600+0,Normal,0-1,teganodeicebob,1677,-7,jacobaharris,1595,+8
Gp69tJUO,2021.11.24,03:29:14,600+0,Normal,0-1,jacobaharris,1603,-8,ahmad_fauzi,1520,+10
740vHInE,2021.11.24,03:37:25,600+0,Normal,1-0,ryguti0619,1601,+5,jacobaharris,1595,-6
TBmaiO3Z,2021.11.24,03:44:29,600+0,Normal,0-1,DSV0304,1547,-5,jacobaharris,1589,+5
xmOHrU61,2021.11.24,03:45:45,600+0,Normal,1-0,jacobaharris,1594,+7,isrealite,1599,-6
IoP60ZSR,2021.11.24,03:57:09,600+0,Time forfeit,0-1,domingo10,1583,-5,jacobaharris,1601,+6
finCpI3C,2021.11.24,04:01:33,600+0,Time forfeit,0-1,jacobaharris,1607,-6,Germanbrol,1610,+5
kF2Adfgq,2021.11.24,04:19:29,600+0,Normal,0-1,jacobaharris,1601,-5,pgkhiem,1640,+5
MpBloOHz,2021.11.24,04:28:26,600+0,Time forfeit,1-0,mmadhu20001,1650,+5,jacobaharris,1596,-5
WpCfe6U5,2021.11.24,04:45:40,600+0,Normal,0-1,HuaNamPhong-3A5,1590,-8,jacobaharris,1591,+6
8N4Xq35V,2021.11.25,22:31:23,600+0,Normal,1-0,jacobaharris,1597,+5,Checke211,1570,-5
V0JlywyC,2021.11.25,22:47:22,600+0,Normal,1-0,jacobaharris,1602,+6,FabioZanni,1580,-5
8HReUqrS,2021.11.25,23:02:57,600+0,Normal,0-1,napoleonthethird,1675,-8,jacobaharris,1608,+7
HbXtPK5p,2021.11.25,23:15:34,600+0,Normal,1-0,jacobaharris,1615,+6,marcalhaj,1629,-6
KtoED8XH,2021.11.25,23:28:29,600+0,Normal,1-0,simple_tailor,1631,+6,jacobaharris,1621,-5
LQyE2bHs,2021.11.25,23:46:13,600+0,Normal,0-1,jacobaharris,1616,-6,Dani17171717,1610,+6
IV8tnZOM,2021.11.25,23:58:48,600+0,Normal,0-1,niRads_iqueAnthem,1608,-6,jacobaharris,1610,+6
